編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRQMLOKJHKGFAH28CC,31,2.35,共有部分,鋼筋混凝土造,83年3月8日,五層,,
RPQQMLOKJHKGFAH18CC,29,6.58,共有部分,鋼筋混凝土造,85年2月2日,十層,,
RPSQMLOKJHKGFAH38CC,6,57.66,住家用,鋼筋混凝土造,108年6月17日,九層,,
RPSQMLOKJHKGFAH38CC,6,71.83,本共有部分之項目有：管委會空間、樓梯間、機房、水箱、防空避難室兼停車空間、停車空間等６項。,鋼筋混凝土造,108年6月17日,九層,,
RPPNMLOKJHKGFBH87CC,32,35.23,住家用,鋼筋混凝土造,81年9月10日,七層,,
RPPNMLOKJHKGFBH87CC,32,5.69,共有部分,鋼筋混凝土造,81年9月10日,七層,,
RPROMLOKJHKGFAH08CC,31,109.45,住家用,鋼筋混凝土造,83年3月17日,十三層,,
RPROMLOKJHKGFAH08CC,31,14.14,共有部分,鋼筋混凝土造,83年3月17日,十六層,,
RPQNMLNKJHKGFHH48CC,39,89.65,住家用,鋼筋混凝土造,74年7月12日,五層,,
RPVOMLNKJHKGFGH98CC,19,199.41,店舖、住宅、停車空間,鋼筋混凝土造,94年10月7日,四層,,
RPRNMLOKJHKGFBH08CC,30,27.69,住家用,鋼筋混凝土造,83年10月12日,七層,,
RPRNMLOKJHKGFBH08CC,30,10.39,共有部分,鋼筋混凝土造,83年10月12日,七層,,
RPXNMLOKJHKGFBH68CC,2,55.52,集合住宅,鋼筋混凝土造,111年8月4日,五層,,
RPXNMLOKJHKGFBH68CC,2,20.25,本共有部分之項目有：停車空間、樓梯間、電信室、梯廳、升降機機房及水箱間等六項。,鋼筋混凝土造,111年8月4日,五層,,
RPUNMLOKJHKGFBH38CC,26,81.73,住家用,鋼筋混凝土造,87年7月1日,七層,,
RPSNMLOKJHKGFBH18CC,12,85.02,集合住宅,鋼筋混凝土造,102年3月6日,十五層,,
RPUNMLOKJHKGFBH38CC,26,12.87,共有部分,鋼筋混凝土造,87年7月1日,七層,,
RPSNMLOKJHKGFBH18CC,12,19.78,本建物主要用途為：樓梯間、電梯間、水箱、機械室。,鋼筋混凝土造,102年3月6日,十五層,,
RPUNMLOKJHKGFBH38CC,26,16.28,共有部分,鋼筋混凝土造,87年7月1日,七層,,
RPSNMLOKJHKGFBH18CC,12,15.07,本建物主要用途為：防空避難室兼停車空間、停車空間、管委會使用空間、台電配電場所、垃圾集中處、電信機房、發電機房、汙水機房、消防機房等９項。,鋼筋混凝土造,102年3月6日,十五層,,
RPQNMLOKJHKGFBH97CC,32,18.84,住家用,鋼筋混凝土造,82年4月9日,十二層,,
RPQNMLOKJHKGFBH97CC,32,4.63,共有部分,鋼筋混凝土造,82年4月9日,十二層,,
RPQNMLOKJHKGFBH97CC,32,1.49,共有部分,鋼筋混凝土造,82年4月9日,十二層,,
RPVNMLOKJHKGFBH48CC,19,20.05,住家用,鋼筋混凝土造,95年5月20日,十層,,
RPVNMLOKJHKGFBH48CC,19,2.50,共有部分,鋼筋混凝土造,95年5月20日,十層,,
RPVNMLOKJHKGFBH48CC,19,6.52,共有部分,鋼筋混凝土造,95年5月20日,十層,,
RPVNMLOKJHKGFBH48CC,19,2.59,共有部分,鋼筋混凝土造,95年5月20日,十層,,
RPTNMLOKJHKGFBH28CC,7,62.79,集合住宅,鋼筋混凝土造,107年6月27日,十二層,,
RPTNMLOKJHKGFBH28CC,7,29.85,本共有部分之項目有：防空避難室兼停車空間、停車空間、管委會使用空間、樓梯間、機械室、水箱、公共服務空間、社區大廳、垃圾儲藏室、緊急發電機房、蓄水池、台電配電場所、景觀機房、機房、電信機房、消防泵浦室、污水＼雨水機房及梯廳等十八項。,鋼筋混凝土造,107年6月27日,十二層,,
RPXOMLOKJHKGFBH78CC,1,60.08,集合住宅,鋼筋混凝土造,113年6月13日,二十層,,
RPXOMLOKJHKGFBH78CC,1,54.33,本共有部份之項目有：停車空間、防空避難室兼停車空間、集合住宅及辦公室（附屬梯廳，管委會使用空間）、機電設備空間、廁所、水箱等７項。,鋼筋混凝土造,113年6月13日,二十一層,,
RPOOMLOKJHKGFBH87CC,38,95.67,住家用,鋼筋混凝土造,76年5月26日,五層,,
RPOOMLOKJHKGFBH87CC,38,10.09,共有部分,鋼筋混凝土造,76年5月26日,五層,,
RPSOMLOKJHKGFBH28CC,26,30.31,住家用,鋼筋混凝土造,87年9月2日,九層,,
RPVOMLOKJHKGFBH58CC,29,63.60,住家用,鋼筋混凝土造,85年3月26日,六層,,
RPSOMLOKJHKGFBH28CC,26,5.17,共有部分,鋼筋混凝土造,87年9月2日,九層,,
RPVOMLOKJHKGFBH58CC,29,29.59,共有部分,鋼筋混凝土造,85年3月26日,六層,,
RPPOMLOKJHKGFBH97CC,5,44.86,集合住宅,鋼筋混凝土造,108年10月31日,五層,,
RPSOMLOKJHKGFBH28CC,26,3.44,共有部分,鋼筋混凝土造,87年9月2日,九層,,
RPVOMLOKJHKGFBH58CC,29,11.39,共有部分,鋼筋混凝土造,85年3月26日,六層,,
RPPOMLOKJHKGFBH97CC,5,21.78,本共有部分之項目有：停車空間、機房及梯間等３項。,鋼筋混凝土造,108年10月31日,五層,,
RPROMLOKJHKGFBH18CC,1,61.68,集合住宅,鋼筋混凝土造,113年4月15日,十層,,
RPROMLOKJHKGFBH18CC,1,58.59,本共有部分之項目有：停車空間、機房、防空避難室兼停車空間、店舖（附屬停車空間）、集合住宅（附屬管委會使用空間、梯間及梯廳、安全梯）、樓電梯間及水箱等九項。,鋼筋混凝土造,113年4月15日,十層,,
RPOPMLOKJHKGFBH97CC,3,58.13,集合住宅,鋼筋混凝土造,110年9月24日,十一層,,
RPOPMLOKJHKGFBH97CC,3,54.13,本共有部分之項目有：汙水雨水機房、消防泵浦室、蓄水池、停車空間、梯間、台電配電場所、垃圾處理室、發電機室、電信室、防空避難室兼停車空間、管委會使用空間、車道、機房、水箱、排煙室、梯廳及排煙室兼梯廳等十七項。,鋼筋混凝土造,110年9月24日,十四層,,
RPRPMLOKJHKGFBH28CC,1,55.00,集合住宅,鋼筋混凝土造,113年3月25日,十四層,,
RPQPMLOKJHKGFBH18CC,46,42.33,住家用,加強磚造,67年11月14日,二層,,
RPRPMLOKJHKGFBH28CC,1,26.64,共有部分主要用途有：集合住宅（附屬公共服務空間）、機房、停車空間、停車空間兼防空避難室等４項。,鋼筋混凝土造,113年3月25日,十四層,,
RPPPMLOKJHKGFBH08CC,13,54.89,集合住宅,鋼筋混凝土造,100年9月5日,十四層,,
RPPPMLOKJHKGFBH08CC,13,16.98,本建物主要用途為：樓梯間、電梯、蓄水池、機械室、水箱等五項。,鋼筋混凝土造,100年9月5日,十四層,,
RPPPMLOKJHKGFBH08CC,13,53.45,本建物用途為：緊急發電機房、電信機房、台電配電場所、防空避難室兼停車空間、消防泵浦機房、梯間、污水機房、管委會使用空間、梯廳、管理員室、門廊、電梯、廣場式開放空間等１３項。,鋼筋混凝土造,100年9月5日,十五層,,
RPSPMLOKJHKGFBH38CC,16,57.98,住家用,鋼筋混凝土造,98年6月30日,十三層,,
RPSPMLOKJHKGFBH38CC,16,60.16,共有部分,鋼筋混凝土造,98年6月30日,十三層,,
RPVPMLOKJHKGFBH68CC,,43.46,集合住宅,鋼筋混凝土造,113年8月21日,五層,,
RPWPMLOKJHKGFBH78CC,30,74.36,住家用,鋼筋混凝土造,84年2月7日,五層,,
RPUPMLOKJHKGFBH58CC,2,48.24,集合住宅,鋼筋混凝土造,112年6月1日,十七層,,
RPVPMLOKJHKGFBH68CC,,14.96,本共有部分之項目有：集合住宅（附屬停車空間、受電室）、樓梯間、電梯機房及水箱等五項。,鋼筋混凝土造,113年8月21日,五層,,
RPUPMLOKJHKGFBH58CC,2,55.91,本共有部分之項目有：防空避難室兼停車空間、車道、排煙室、安全梯、一般升降機、緊急升降機、汙水機房、消防機房、雨水機房、水箱、停車空間、電信室、防災中心、發電機室、台電配電室、垃圾貯存空間、機械室、集合住宅、（附屬管委會空間、梯廳、排煙室、特別安全梯、安全梯、戶外安全梯、機械室、一般昇降機、緊急昇降梯、車道、游泳池）、樓梯間、水表區等２０項。,鋼筋混凝土造,112年6月1日,十七層,,
RPWPMLOKJHKGFBH78CC,30,9.82,共有部分,鋼筋混凝土造,84年2月7日,五層,,
RPXPMLOKJHKGFBH88CC,50,120.60,住家用,加強磚造,63年9月6日,二層,,
RPTPMLOKJHKGFBH48CC,20,107.02,住宅、設備空間,鋼筋混凝土造,94年4月8日,十二層,,
RPTPMLOKJHKGFBH48CC,20,35.64,共有部分,鋼筋混凝土造,94年4月8日,十二層,,
RPPQMLOKJHKGFBH18CC,31,61.24,住家用,鋼筋混凝土造,83年6月7日,十五層,,
RPPQMLOKJHKGFBH18CC,31,12.77,共有部分,鋼筋混凝土造,83年6月7日,十五層,,
RPPQMLOKJHKGFBH18CC,31,4.64,共有部分,鋼筋混凝土造,83年6月7日,十五層,,
RPPQMLOKJHKGFBH18CC,31,33.47,共有部分,鋼筋混凝土造,83年6月7日,十五層,,
RPOQMLOKJHKGFBH08CC,18,59.63,住家用,鋼筋混凝土造,96年3月1日,十五層,,
RPOQMLOKJHKGFBH08CC,18,13.34,共有部分,鋼筋混凝土造,96年3月1日,十五層,,
RPOQMLOKJHKGFBH08CC,18,9.61,共有部分,鋼筋混凝土造,96年3月1日,十五層,,
RPPNMLOKJHKGFCH97CC,30,59.27,住家用,鋼筋混凝土造,83年12月15日,十層,,
RPPNMLOKJHKGFCH97CC,30,6.56,防空避難室、操作室、樓梯間、機房、水箱,鋼筋混凝土造,83年12月15日,十層,,
RPTNMLOKJHKGFCH38CC,31,93.45,住家用,鋼筋混凝土造,83年1月14日,五層,,
RPTNMLOKJHKGFCH38CC,31,3.31,樓梯間、水塔,鋼筋混凝土造,83年1月14日,五層,,
RPTNMLOKJHKGFCH38CC,31,30.32,停車間,鋼筋混凝土造,83年1月14日,五層,,
RPQNMLOKJHKGFCH08CC,49,58.14,住家用,加強磚造,64年9月1日,二層,,
RPPNMLOKJHKGFDH08CC,18,44.72,住家用,鋼筋混凝土造,96年1月4日,十層,,
RPPNMLOKJHKGFDH08CC,18,8.37,防空避難室兼停車空間、管理員室設備空間、蓄水池、梯間、社區中心,鋼筋混凝土造,96年1月4日,十層,,
RPPNMLOKJHKGFDH08CC,18,6.86,樓梯間、水箱、機械室,鋼筋混凝土造,96年1月4日,十層,,
RPUNMLOKJHKGFCH48CC,34,26.17,住家用,鋼筋混凝土造,80年2月8日,五層,,
RPUNMLOKJHKGFCH48CC,34,10.88,共有部分,鋼筋混凝土造,80年2月8日,五層,,
RPQNMLOKJHKGFDH18CC,45,96.50,住商用,加強磚造,69年2月12日,二層,,
RPRNMLOKJHKGFDH28CC,18,153.16,住家用,鋼筋混凝土造,96年3月15日,五層,,
RPRNMLOKJHKGFDH28CC,18,30.97,樓梯間,鋼筋混凝土造,96年3月15日,五層,,
RPQQMLOKJHKGFBH28CC,42,80.13,住家用,鋼筋混凝土造,72年4月7日,五層,,
RPQQMLOKJHKGFBH28CC,42,5.22,共有部分,鋼筋混凝土造,72年4月7日,五層,,
RPVNMLOKJHKGFDH68CC,28,82.95,住家用,鋼筋混凝土造,85年10月14日,五層,,
RPVNMLOKJHKGFDH68CC,28,6.24,樓梯間、機房、水箱,鋼筋混凝土造,85年10月14日,五層,,
RPUNMLOKJHKGFDH58CC,43,69.20,住家用,鋼筋混凝土造,71年5月27日,五層,,
RPSNMLOKJHKGFDH38CC,19,85.86,集合住宅、機房,鋼筋混凝土造,94年10月20日,十層,,
RPSNMLOKJHKGFDH38CC,19,48.60,防空避難室兼停車空間、騎樓、集合住宅、警衛室及公共服務空間、機房,鋼筋混凝土造,94年10月20日,十一層,,
RPSNMLOKJHKGFDH38CC,19,11.08,樓梯間、機房、水箱,鋼筋混凝土造,94年10月20日,十一層,,
RPTNMLOKJHKGFDH48CC,9,66.66,住家用,鋼筋混凝土造,104年9月25日,十五層,,
RPTNMLOKJHKGFDH48CC,9,60.33,集合住宅（附屬防空避難室兼停車空間、消防泵浦室）、集合住宅（附屬污水及雨水回收機房、蓄水池、梯間）、集合住宅（附屬停車空間、發電機室、蓄水池、梯間）、集合住宅（附屬停車空間、台電配電場所、電信室）、集合住宅（附屬垃圾冷藏室、梯間）、集合住宅（附屬公共服務空間、開放空間、梯間）、集合住宅（附屬梯間）、集合住宅（附屬機房、水箱、梯間）等２１項,鋼筋混凝土造,104年9月25日,十五層,,
RPWNMLOKJHKGFDH78CC,30,112.92,住家用,鋼筋混凝土造,83年9月12日,六層,,
RPWNMLOKJHKGFDH78CC,30,6.25,共有部份,鋼筋混凝土造,83年9月12日,六層,,
RPWNMLOKJHKGFDH78CC,30,36.48,共有部份,鋼筋混凝土造,83年9月12日,六層,,
RPXNMLOKJHKGFDH88CC,30,96.18,住家用,鋼筋混凝土造,83年11月9日,八層,,
RPXNMLOKJHKGFDH88CC,30,11.19,停車場、避難室,鋼筋混凝土造,83年11月9日,八層,,
RPXNMLOKJHKGFDH88CC,30,2.05,樓梯間、機房、水箱,鋼筋混凝土造,83年11月9日,八層,,
RPUNMLOKJHKGFEH68CC,3,33.49,住家用,鋼筋混凝土造,110年11月16日,十三層,,
RPUNMLOKJHKGFEH68CC,3,17.46,共有部分,鋼筋混凝土造,110年11月16日,十三層,,
RPUNMLOKJHKGFEH68CC,3,8.14,共有部分,鋼筋混凝土造,110年11月16日,十三層,,
RPSNMLOKJHKGFEH48CC,29,69.47,停車空間、自用貯藏室、集合住宅,鋼筋混凝土造,85年5月14日,五層,,
RPPNMLOKJHKGFEH18CC,3,52.51,住家用,鋼筋混凝土造,111年3月23日,十三層,,
RPPNMLOKJHKGFEH18CC,3,54.99,共有部分,鋼筋混凝土造,111年3月23日,十三層,,
RPQNMLOKJHKGFEH28CC,30,53.05,住家用,鋼筋混凝土造,84年1月25日,九層,,
RPQNMLOKJHKGFEH28CC,30,10.47,共有部分,鋼筋混凝土造,84年1月25日,九層,,
RPQNMLOKJHKGFEH28CC,30,13.03,共有部分,鋼筋混凝土造,84年1月25日,九層,,
RPTNMLOKJHKGFEH58CC,29,69.47,停車空間、自用貯藏室、集合住宅,鋼筋混凝土造,85年5月14日,五層,,
RPQOMLOKJHKGFBH08CC,9,65.03,集合住宅,鋼筋混凝土造,104年12月20日,十三層,,
RPQOMLOKJHKGFBH08CC,9,46.64,本共有部分之項目有：防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、梯間、停車空間、發電機房、機房、電信室、台電配電場所、垃圾暫存室、水景機房、管委會使用空間、垃圾處理室、垃圾冷藏室、梯廳、涼亭、車道、獎勵停車專用樓電梯、蓄水池等共二十項,鋼筋混凝土造,104年12月20日,十三層,,
RPQOMLOKJHKGFBH08CC,9,13.09,本共有部分之項目有：梯間、機械室、水箱、梯廳兼排煙室、梯廳等共五項,鋼筋混凝土造,104年12月20日,十三層,,
RPWOMLOKJHKGFBH68CC,13,72.11,集合住宅,鋼筋混凝土造,100年11月9日,十四層,,
RPVNMLOKJHKGFEH78CC,3,34.11,住家用,鋼筋混凝土造,110年11月16日,十三層,,
RPXNMLOKJHKGFEH98CC,3,32.84,住家用,鋼筋混凝土造,110年11月16日,十三層,,
RPVNMLOKJHKGFEH78CC,3,18.03,共有部分,鋼筋混凝土造,110年11月16日,十三層,,
RPXNMLOKJHKGFEH98CC,3,17.39,共有部分,鋼筋混凝土造,110年11月16日,十三層,,
RPVNMLOKJHKGFEH78CC,3,8.42,共有部分,鋼筋混凝土造,110年11月16日,十三層,,
RPWNMLOKJHKGFEH88CC,3,32.22,住家用,鋼筋混凝土造,110年11月16日,十三層,,
RPXNMLOKJHKGFEH98CC,3,8.11,共有部分,鋼筋混凝土造,110年11月16日,十三層,,
RPWNMLOKJHKGFEH88CC,3,17.05,共有部分,鋼筋混凝土造,110年11月16日,十三層,,
RPWNMLOKJHKGFBH58CC,24,35.36,住家用,鋼筋混凝土造,90年3月30日,五層,,
RPWNMLOKJHKGFBH58CC,24,15.41,共有部分,鋼筋混凝土造,90年3月30日,五層,,
RPWNMLOKJHKGFEH88CC,3,7.96,共有部分,鋼筋混凝土造,110年11月16日,十三層,,
RPPNMLOKJHKGFFH28CC,42,82.26,住家用,鋼筋混凝土造,71年7月6日,五層,,
RPUOMLOKJHKGFEH78CC,3,173.54,廠房、廠房（附屬辦公室、福利設施）,鋼筋混凝土造,110年11月8日,五層,,
RPOOMLOKJHKGFEH18CC,3,33.47,住家用,鋼筋混凝土造,110年11月16日,十三層,,
RPOOMLOKJHKGFEH18CC,3,17.73,共有部分,鋼筋混凝土造,110年11月16日,十三層,,
RPOOMLOKJHKGFEH18CC,3,8.27,共有部分,鋼筋混凝土造,110年11月16日,十三層,,
RPWOMLOKJHKGFEH98CC,3,191.06,共有部分,鋼筋混凝土造,110年11月8日,五層,,
RPSOMLOKJHKGFEH58CC,45,119.18,農舍,加強磚造,68年7月16日,二層,,
RPQOMLOKJHKGFEH38CC,2,46.21,工業社區社區住宅,鋼筋混凝土造,112年1月7日,五層,,
RPPOMLOKJHKGFEH28CC,30,74.04,住家用,鋼筋混凝土造,84年2月11日,八層,,
RPQOMLOKJHKGFEH38CC,2,12.88,共有部分,鋼筋混凝土造,112年1月7日,五層,,
RPPOMLOKJHKGFEH28CC,30,9.32,共有部分,鋼筋混凝土造,84年2月11日,八層,,
RPOPMLOKJHKGFEH28CC,51,19.83,住家用,加強磚造,63年1月12日,三層,,
RPPOMLOKJHKGFEH28CC,30,11.30,共有部分,鋼筋混凝土造,84年2月11日,四層,,
RPROMLOKJHKGFEH48CC,1,66.39,住家用,鋼筋混凝土造,112年10月31日,十一層,,
RPROMLOKJHKGFEH48CC,1,60.88,共有部分,鋼筋混凝土造,112年10月31日,十一層,,
RPRNMLOKJHKGFCH18CC,3,63.57,集合住宅,鋼筋混凝土造,111年6月9日,十層,,
RPRNMLOKJHKGFCH18CC,3,67.52,共有部分,鋼筋混凝土造,111年6月9日,十一層,,
RPOOMLOKJHKGFFH28CC,43,62.02,住家用,加強磚造,71年2月15日,二層,,
RPRNMLOKJHKGFFH48CC,31,99.30,住家用,鋼筋混凝土造,83年3月7日,七層,,
RPRNMLOKJHKGFFH48CC,31,13.36,共有部分,鋼筋混凝土造,83年3月7日,七層,,
RPQNMLOKJHKGFFH38CC,42,84.42,住家用,鋼筋混凝土造,71年7月30日,五層,,
RPQNMLOKJHKGFFH38CC,42,3.84,共有部份,鋼筋混凝土造,71年7月30日,五層,,
RPWNMLOKJHKGFFH98CC,35,144.60,住家用,鋼筋混凝土造,79年1月23日,四層,,
RPSNMLOKJHKGFFH58CC,43,84.00,住家用,鋼筋混凝土造,70年11月27日,四層,,
RPXNMLOKJHKGFFH09CC,28,75.87,住家用,鋼筋混凝土造,85年8月3日,十七層,,
RPXNMLOKJHKGFFH09CC,28,15.09,共有部分,鋼筋混凝土造,85年8月3日,十七層,,
RPXNMLOKJHKGFFH09CC,28,6.33,共有部分,鋼筋混凝土造,85年8月3日,十七層,,
RPUNMLOKJHKGFFH78CC,29,28.72,住家用,鋼筋混凝土造,84年12月1日,十五層,,
RPUNMLOKJHKGFFH78CC,29,6.46,共有部份,鋼筋混凝土造,84年12月1日,十五層,,
RPVNMLOKJHKGFFH88CC,5,85.49,集合住宅,鋼筋混凝土造,109年3月30日,十二層,,
RPVNMLOKJHKGFFH88CC,5,70.24,本建物共有部分項目：管委會使用空間、車道、防空避難室兼停車空間、台電配電場所、垃圾處理空間、水箱、電信室、發電機室、停車空間、消防泵浦室、污雨水機房、蓄水池、梯間、基地內通路、機械室等１５項。,鋼筋混凝土造,109年3月30日,十二層,,
RPPOMLOKJHKGFFH38CC,45,99.42,住家用,加強磚造,68年10月25日,二層,,
RPSOMLOKJHKGFFH68CC,11,87.86,住家用,鋼筋混凝土造,103年1月20日,十五層,,
RPSOMLOKJHKGFFH68CC,11,21.71,共有部分之項目計有：防空避難室、停車空間、機械室、台電配電室、頂蓋型廣場式開放空間、公共服務空間、管理委員會空間、樓梯間、機房、水箱等項,鋼筋混凝土造,103年1月20日,十五層,,
RPSOMLOKJHKGFFH68CC,11,18.03,共有部分之項目計有：梯廳、排煙室、樓梯間、電梯機房、水箱等項,鋼筋混凝土造,103年1月20日,十五層,,
RPQOMLOKJHKGFFH48CC,36,149.02,住家用,鋼筋混凝土造,77年12月15日,三層,,
RPROMLOKJHKGFFH58CC,5,69.18,集合住宅,鋼筋混凝土造,108年7月15日,十三層,,
RPROMLOKJHKGFFH58CC,5,22.33,共有部分,鋼筋混凝土造,108年7月15日,十三層,,
RPROMLOKJHKGFFH58CC,5,51.37,共有部分,鋼筋混凝土造,108年7月15日,十四層,,
RPPNMLOKJHKGFGH38CC,25,83.39,住家用,鋼筋混凝土造,88年7月26日,十八層,,
RPPNMLOKJHKGFGH38CC,25,16.46,共有部分,鋼筋混凝土造,88年7月26日,十八層,,
RPPNMLOKJHKGFGH38CC,25,13.85,共有部分,鋼筋混凝土造,88年7月26日,十八層,,
RPXOMLOKJHKGFFH56CC,45,22.34,住商用,鋼筋混凝土造,68年12月15日,四層,,
RPPPMLOKJHKGFFH48CC,31,20.00,車庫，住宅,鋼筋混凝土造,83年6月18日,四層,,
RPOPMLOKJHKGFFH38CC,31,18.50,車庫，住宅,鋼筋混凝土造,83年6月18日,四層,,
RPQNMLOKJHKGFGH48CC,31,96.51,住家用,鋼筋混凝土造,83年5月6日,六層,,
RPQNMLOKJHKGFGH48CC,31,18.70,共有部分,鋼筋混凝土造,83年5月6日,六層,,
RPQNMLOKJHKGFGH48CC,31,47.64,共有部分,鋼筋混凝土造,83年5月6日,六層,,
RPVOMLOKJHKGFFH98CC,46,25.55,店舖，住宅，人行道,鋼筋混凝土，加強磚造,68年7月1日,三層,,
RPUOMLOKJHKGFFH88CC,44,22.55,住家用,加強磚造,69年12月2日,二層,,
RPWOMLOKJHKGFFH09CC,46,25.55,店舖，住宅，人行道,鋼筋混凝土，加強磚造,68年7月1日,三層,,
RPTOMLOKJHKGFFH78CC,31,22.34,車庫，住宅,鋼筋混凝土造,83年6月18日,四層,,
RPRNMLOKJHKGFGH58CC,50,48.80,住家用,加強磚造,63年12月31日,二層,,
RPSNMLOKJHKGFGH68CC,3,76.74,集合住宅,鋼筋混凝土造,111年6月13日,十四層,,
RPRNMLOKJHKGFHH68CC,20,85.51,住家用,鋼筋混凝土造,94年6月9日,九層,,
RPSNMLOKJHKGFGH68CC,3,70.16,共有部分主要用途有：管委會使用空間、樓梯間、機房、水箱、防空避難室兼停車空間、停車空間等６項,鋼筋混凝土造,111年6月13日,十四層,,
RPTNMLOKJHKGFGH78CC,29,71.79,住家用,鋼筋混凝土造,84年8月26日,八層,,
RPRNMLOKJHKGFHH68CC,20,53.09,共有部分,鋼筋混凝土造,94年6月9日,九層,,
RPTNMLOKJHKGFGH78CC,29,8.71,共有部分,鋼筋混凝土造,84年8月26日,八層,,
RPTNMLOKJHKGFGH78CC,29,8.19,共有部分,鋼筋混凝土造,84年8月26日,八層,,
RPQNMLOKJHKGFHH58CC,5,26.50,住家用,鋼筋混凝土造,109年1月2日,六層,,
